title,author,tags,link,source
Interested in Writing for Tuts+ Code? ,Tom McFarlin,News,https://code.tutsplus.com/articles/interested-in-writing-for-tuts-code--cms-24918,Envato Tuts+
Using PostCSS with BEM and SUIT Methodologies,Kezz Bracey,PostCSS,https://webdesign.tutsplus.com/tutorials/using-postcss-with-bem-and-suit-methodologies--cms-24592,Envato Tuts+
Monitor and Control Applications Using Supervisor: Part 2,Shalabh Aggarwal,Deployment,https://code.tutsplus.com/tutorials/monitor-and-control-applications-using-supervisor-part-2--cms-24236,Envato Tuts+
Managing Private Pods With CocoaPods,Bart Jacobs,CocoaPods,https://code.tutsplus.com/tutorials/managing-private-pods-with-cocoapods--cms-25137,Envato Tuts+
Quiz: Do You Understand Object-Oriented JavaScript With ES6?,Joel Bankhead,Quiz,https://code.tutsplus.com/articles/quiz-do-you-understand-object-oriented-javascript-with-es6--cms-25139,Envato Tuts+
Mastering WP_Meta_Query & WP_Date_Query,Barış Ünver,WordPress,https://code.tutsplus.com/tutorials/mastering-wp_meta_query-wp_date_query--cms-23352,Envato Tuts+
"Using PostCSS Together with Sass, Stylus, or LESS",Kezz Bracey,PostCSS,https://webdesign.tutsplus.com/tutorials/using-postcss-together-with-sass-stylus-or-less--cms-24591,Envato Tuts+
iOS 9: An Introduction to 3D Touch,Davis Allie,iOS,https://code.tutsplus.com/tutorials/ios-9-an-introduction-to-3d-touch--cms-25115,Envato Tuts+
Mastering WP_Comment_Query,Barış Ünver,WordPress,https://code.tutsplus.com/tutorials/mastering-wp_comment_query--cms-23238,Envato Tuts+
Test-Driven Development in AngularJS,Daniel Stern,AngularJS,https://code.tutsplus.com/tutorials/test-driven-development-in-angularjs--cms-25108,Envato Tuts+
Protocol-Oriented Programming in Swift 2,Davis Allie,Swift,https://code.tutsplus.com/tutorials/protocol-oriented-programming-in-swift-2--cms-24979,Envato Tuts+
Monitor and Control Applications Using Supervisor: Part 1,Shalabh Aggarwal,Web Development,https://code.tutsplus.com/tutorials/monitor-and-control-applications-using-supervisor-part-1--cms-23770,Envato Tuts+
New Course: Deploy Your Rails Application Into Heroku,Andrew Blackman,Ruby,https://code.tutsplus.com/articles/new-course-deploy-your-rails-application-into-heroku--cms-25109,Envato Tuts+
PostCSS Deep Dive: Roll Your Own Preprocessor,Kezz Bracey,PostCSS,https://webdesign.tutsplus.com/tutorials/postcss-deep-dive-roll-your-own-preprocessor--cms-24584,Envato Tuts+
Design Patterns: The Factory Method Pattern,Avinash Zala,Design Patterns,https://code.tutsplus.com/tutorials/design-patterns-the-factory-method-pattern--cms-24530,Envato Tuts+
Mastering WP_User_Query,Barış Ünver,WordPress,https://code.tutsplus.com/tutorials/mastering-wp_user_query--cms-23204,Envato Tuts+
Error Handling in Swift 2,Bart Jacobs,Swift,https://code.tutsplus.com/tutorials/error-handling-in-swift-2--cms-25096,Envato Tuts+
PostCSS Deep Dive: Preprocessing with “PreCSS”,Kezz Bracey,PostCSS,https://webdesign.tutsplus.com/tutorials/postcss-deep-dive-preprocessing-with-precss--cms-24583,Envato Tuts+
The Beginners Guide to WooCommerce: Taxes Report,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/the-beginners-guide-to-woocommerce-taxes-report--cms-23256,Envato Tuts+
Combining WP_Query With the Main Query,Rachel McCollin,WordPress,https://code.tutsplus.com/tutorials/combining-wp_query-with-the-main-query--cms-23209,Envato Tuts+
Creating a Dictionary App Using React Native for Android,Ashraff Hathibelagal,React Native,https://code.tutsplus.com/tutorials/creating-a-dictionary-app-using-react-native-for-android--cms-24969,Envato Tuts+
"Get Started Building Your Blog With Parse.js: Delete, Logout, and Single Blog View",Samantha Zhang,Web Development,https://code.tutsplus.com/tutorials/get-started-building-your-blog-with-parsejs-delete-logout-and-single-blog-view--cms-24196,Envato Tuts+
How a Typo Got Natalie Rogers Hooked on Envato Tuts+ ,Andrew Blackman,Blog,https://code.tutsplus.com/articles/how-a-typo-got-natalie-rogers-hooked-on-envato-tuts--cms-25026,Envato Tuts+
How to Add Videos in WooCommerce,Rachel McCollin,WordPress,https://code.tutsplus.com/tutorials/how-to-add-videos-in-woocommerce--cms-25025,Envato Tuts+
Seven Tips for the Healthy Programmer,Bart Jacobs,Programming,https://code.tutsplus.com/articles/seven-tips-for-the-healthy-programmer--cms-25043,Envato Tuts+
How to Optimize and Accelerate Your Website With Imperva Incapsula,Jeff Reifman,Performance,https://code.tutsplus.com/tutorials/how-to-optimize-and-accelerate-your-website-with-imperva-incapsula--cms-24693,Envato Tuts+
14 Organizations & Meetups Promoting Diversity in Tech,Tom McFarlin,Gender,https://code.tutsplus.com/articles/14-organizations-meetups-promoting-diversity-in-tech--cms-25035,Envato Tuts+
Building a Product CSV Import Tool in OpenCart: Part 2,Zaman Riaz,OpenCart,https://code.tutsplus.com/tutorials/building-a-product-csv-import-tool-in-opencart-part-2--cms-24503,Envato Tuts+
How Tech Firms are Becoming More Diverse by Changing the Way They Recruit,Rachel McCollin,Diversity,https://business.tutsplus.com/articles/how-tech-firms-are-becoming-more-diverse-by-changing-the-way-they-recruit--cms-25000,Envato Tuts+
Using PostCSS for Minification and Optimization,Kezz Bracey,PostCSS,https://webdesign.tutsplus.com/tutorials/using-postcss-for-minification-and-optimization--cms-24568,Envato Tuts+
Function Currying in Swift,Davis Allie,Swift,https://code.tutsplus.com/tutorials/function-currying-in-swift--cms-24767,Envato Tuts+
Mastering WP_Query: 10 Useful Examples,Barış Ünver,WordPress,https://code.tutsplus.com/tutorials/mastering-wp_query-10-useful-examples--cms-22980,Envato Tuts+
Using PostCSS for Cross Browser Compatibility,Kezz Bracey,PostCSS,https://webdesign.tutsplus.com/tutorials/using-postcss-for-cross-browser-compatibility--cms-24567,Envato Tuts+
Quiz: Do You Understand WebSockets?,Adam Brown,Quiz,https://code.tutsplus.com/articles/quiz-do-you-understand-websockets--cms-24983,Envato Tuts+
Free Course: Fun With Web Audio,Andrew Blackman,Web Audio API,https://code.tutsplus.com/articles/free-course-fun-with-web-audio--cms-25021,Envato Tuts+
The Beginners Guide to WooCommerce: Stock Reports,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/the-beginners-guide-to-woocommerce-stock-reports--cms-23129,Envato Tuts+
Getting Started With Google Maps for Android: Advanced,Paul Trebilcox-Ruiz,Google Maps,https://code.tutsplus.com/tutorials/getting-started-with-google-maps-for-android-advanced--cms-24789,Envato Tuts+
"WP_Query Arguments: Author, Search, Password & Permissions",Rachel McCollin,WordPress,https://code.tutsplus.com/tutorials/wp_query-arguments-author-search-password-permissions--cms-23206,Envato Tuts+
Introducing Envato Tuts+,David Appleyard,Blog,https://design.tutsplus.com/articles/introducing-envato-tuts--cms-24999,Envato Tuts+
The Beginners Guide to WooCommerce: Customer Reports,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/the-beginners-guide-to-woocommerce-customer-reports--cms-23115,Envato Tuts+
watchOS 2: Background Transfers and Queues,Davis Allie,WatchKit,https://code.tutsplus.com/tutorials/watchos-2-background-transfers-and-queues--cms-24699,Envato Tuts+
The Beginners Guide to WooCommerce: Order Reports - Part 4,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/the-beginners-guide-to-woocommerce-order-reports-part-4--cms-23106,Envato Tuts+
Quiz: Are You Ready to Get Started With Python?,Adam Brown,Quiz,https://code.tutsplus.com/articles/quiz-are-you-ready-to-get-started-with-python--cms-24984,Envato Tuts+
Protecting Your AWS Website From a DDoS Attack,Jeff Reifman,Amazon Web Services,https://code.tutsplus.com/tutorials/protecting-your-aws-website-from-a-ddos-attack--cms-24631,Envato Tuts+
Building a Product CSV Import Tool in OpenCart - Part 1,Zaman Riaz,OpenCart,https://code.tutsplus.com/articles/building-a-product-csv-import-tool-in-opencart-part-1--cms-24093,Envato Tuts+
Getting Started With Google Maps for Android: Intermediate,Paul Trebilcox-Ruiz,Google Maps,https://code.tutsplus.com/tutorials/getting-started-with-google-maps-for-android-intermediate--cms-24739,Envato Tuts+
New eBooks Available for Subscribers,Andrew Blackman,eBooks,https://code.tutsplus.com/articles/new-ebooks-available-for-subscribers--cms-24993,Envato Tuts+
PostCSS Quickstart Guide: Exploring Plugins,Kezz Bracey,PostCSS,https://webdesign.tutsplus.com/tutorials/postcss-quickstart-guide-exploring-plugins--cms-24566,Envato Tuts+
"WP_Query Arguments: Status, Order and Pagination",Rachel McCollin,WordPress,https://code.tutsplus.com/tutorials/wp_query-arguments-status-order-and-pagination--cms-23167,Envato Tuts+
Kickstarting Your Creative Career,Bart Jacobs,Blog,https://business.tutsplus.com/articles/kickstarting-your-creative-career--cms-24955,Envato Tuts+
How to Monitor Docker-Based Applications Using New Relic,Jarkko Laine,Monitoring,https://code.tutsplus.com/tutorials/how-to-monitor-docker-based-applications-using-new-relic--cms-24891,Envato Tuts+
The Beginners Guide to WooCommerce: Order Reports - Part 3,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/the-beginners-guide-to-woocommerce-order-reports-part-3--cms-23077,Envato Tuts+
Scrolling Techniques for Material Design,Kerry Perez Huanca,Android,https://code.tutsplus.com/articles/scrolling-techniques-for-material-design--cms-24435,Envato Tuts+
WP_Query Arguments: Date,Rachel McCollin,WordPress,https://code.tutsplus.com/tutorials/wp_query-arguments-date--cms-23165,Envato Tuts+
PostCSS Quickstart Guide: Grunt Setup,Kezz Bracey,PostCSS,https://webdesign.tutsplus.com/tutorials/postcss-quickstart-guide-grunt-setup--cms-24545,Envato Tuts+
An Introduction to On-Demand Resources on iOS and tvOS,Davis Allie,iOS,https://code.tutsplus.com/tutorials/an-introduction-to-on-demand-resources-on-ios-and-tvos--cms-24929,Envato Tuts+
Getting Started With Raygun: Insights and Crash Reporting for App Developers,Jeff Reifman,JavaScript,https://code.tutsplus.com/tutorials/getting-started-with-raygun-insights-and-crash-reporting-for-app-developers--cms-24852,Envato Tuts+
Set Up Scheduled Tasks in Magento,Sajal Soni,Magento,https://code.tutsplus.com/tutorials/set-up-scheduled-tasks-in-magento--cms-23858,Envato Tuts+
The Genius of Template Strings in ES6,Chris Heilmann,ES6,https://code.tutsplus.com/tutorials/the-genius-of-template-strings-in-es6--cms-24915,Envato Tuts+
PostCSS Quickstart Guide: Gulp Setup,Kezz Bracey,PostCSS,https://webdesign.tutsplus.com/tutorials/postcss-quickstart-guide-gulp-setup--cms-24543,Envato Tuts+
How to Secure Your Website With Imperva Incapsula,Jeff Reifman,Security,https://code.tutsplus.com/tutorials/how-to-secure-your-website-with-imperva-incapsula--cms-24600,Envato Tuts+
Use Two Loops to Output Your First Blog Post Differently,Rachel McCollin,WordPress,https://code.tutsplus.com/tutorials/use-two-loops-to-output-your-first-blog-post-differently--cms-23656,Envato Tuts+
"Create a Mobile Application Using WordPress, Ionic, and AngularJS",Julien Renaux,iOS,https://code.tutsplus.com/tutorials/create-a-mobile-application-using-wordpress-ionic-and-angularjs--cms-24170,Envato Tuts+
An Interview With Tuts+ Reader Lucy Stanford,Joel Bankhead,Blog,https://cgi.tutsplus.com/articles/an-interview-with-tuts-reader-lucy-stanford--cms-24947,Envato Tuts+
Jenkins Workflow: Scripting Out Complex Builds,Ian Lollar,Testing,https://code.tutsplus.com/tutorials/jenkins-workflow-scripting-out-complex-builds--cms-24207,Envato Tuts+
The Hitchhiker's Guide to Docker and Modulus,Hüseyin Babal,Docker,https://code.tutsplus.com/tutorials/the-hitchhikers-guide-to-docker-and-modulus--cms-24770,Envato Tuts+
WP_Query Arguments: Custom Fields,Rachel McCollin,WordPress,https://code.tutsplus.com/tutorials/wp_query-arguments-custom-fields--cms-23091,Envato Tuts+
Amazon Underground's New Model for Mobile App Revenue,Andrew Blackman,App Development,https://code.tutsplus.com/articles/amazon-undergrounds-new-model-for-mobile-app-revenue--cms-24933,Envato Tuts+
New Course: Integrate Rich Media APIs With Foundation for Apps,Andrew Blackman,Foundation for Apps,https://code.tutsplus.com/articles/new-course-integrate-rich-media-apis-with-foundation-for-apps--cms-24940,Envato Tuts+
Sharing Your Work in Scratch,Rachel McCollin,Scratch,https://code.tutsplus.com/tutorials/sharing-your-work-in-scratch--cms-24240,Envato Tuts+
Closing the Gender Gap: What You Can Do to Promote Diversity in the Tech Industry,Rachel McCollin,Diversity,https://business.tutsplus.com/articles/closing-the-gender-gap-what-you-can-do-to-promote-diversity-in-the-tech-industry--cms-24874,Envato Tuts+
Reading QR Codes Using the Mobile Vision API,Ashraff Hathibelagal,Android,https://code.tutsplus.com/tutorials/reading-qr-codes-using-the-mobile-vision-api--cms-24680,Envato Tuts+
Improving SEO Using Nginx,Nishant Modak,Nginx,https://code.tutsplus.com/tutorials/improving-seo-using-nginx--cms-23765,Envato Tuts+
PostCSS Quickstart Guide: Instant Setup Options,Kezz Bracey,PostCSS,https://webdesign.tutsplus.com/tutorials/postcss-quickstart-guide-instant-setup-options--cms-24536,Envato Tuts+
Using the Citrix Webinar API in WordPress,Daniel Pataki,WordPress,https://code.tutsplus.com/tutorials/using-the-citrix-webinar-api-in-wordpress--cms-23595,Envato Tuts+
WP_Query Arguments: Taxonomies,Rachel McCollin,WordPress,https://code.tutsplus.com/tutorials/wp_query-arguments-taxonomies--cms-23090,Envato Tuts+
"The Beginners Guide to WooCommerce: Order Reports, Part 2",Ahmad Awais,WordPress,https://code.tutsplus.com/articles/the-beginners-guide-to-woocommerce-order-reports-part-2--cms-23071,Envato Tuts+
Add an Expiry Date to WordPress Posts,Rachel McCollin,WordPress,https://code.tutsplus.com/tutorials/add-an-expiry-date-to-wordpress-posts--cms-22665,Envato Tuts+
Create a Mobile App Using Famo.us and Angular,David Voyles,Mobile Development,http://code.tutsplus.com/tutorials/create-a-mobile-app-using-famous-and-angular--cms-24721,Envato Tuts+
An Introduction to tvOS Development,Davis Allie,tvOS,https://code.tutsplus.com/tutorials/an-introduction-to-tvos-development--cms-24848,Envato Tuts+
Make Your Scratch Code More Efficient With Custom Blocks,Rachel McCollin,Scratch,https://code.tutsplus.com/tutorials/make-your-scratch-code-more-efficient-with-custom-blocks--cms-24239,Envato Tuts+
The Beginners Guide to WooCommerce: Order Reports - Part 1,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/the-beginners-guide-to-woocommerce-order-reports-part-1--cms-23048,Envato Tuts+
New Course: Introduction to Python,Andrew Blackman,Python,https://code.tutsplus.com/articles/new-course-introduction-to-python--cms-24926,Envato Tuts+
Bring Your Scratch Projects to Life With Animated Costumes and Backdrops,Rachel McCollin,Scratch,https://code.tutsplus.com/tutorials/bring-your-scratch-projects-to-life-with-animated-costumes-and-backdrops--cms-24233,Envato Tuts+
Data Structures With JavaScript: Tree,Cho S. Kim,JavaScript,https://code.tutsplus.com/articles/data-structures-with-javascript-tree--cms-23393,Envato Tuts+
PostCSS Deep Dive: What You Need to Know,Kezz Bracey,PostCSS,https://webdesign.tutsplus.com/tutorials/postcss-deep-dive-what-you-need-to-know--cms-24535,Envato Tuts+
Getting Started With Google Maps for Android: Basics,Paul Trebilcox-Ruiz,Google Maps,https://code.tutsplus.com/tutorials/getting-started-with-google-maps-for-android-basics--cms-24635,Envato Tuts+
How to Use New Relic Browser to Improve Your Web App's User Experience,Jarkko Laine,Web Development,https://code.tutsplus.com/tutorials/how-to-use-new-relic-browser-to-improve-your-web-apps-user-experience--cms-24766,Envato Tuts+
Make Your Scratch Animations More Reactive With Events,Rachel McCollin,Scratch,http://code.tutsplus.com/tutorials/make-your-scratch-animations-more-reactive-with-events--cms-24231,Envato Tuts+
WP_Query Arguments: Categories and Tags,Rachel McCollin,WordPress,https://code.tutsplus.com/tutorials/wp_query-arguments-categories-and-tags--cms-23070,Envato Tuts+
Understanding Fluent APIs in JavaScript,David Catuhe,JavaScript,https://code.tutsplus.com/tutorials/understanding-fluent-apis-in-javascript--cms-24429,Envato Tuts+
Measure the Success of Your Developer Relations Program,Rey Bango,Web Development,https://code.tutsplus.com/tutorials/measure-the-success-of-your-developer-relations-program--cms-24497,Envato Tuts+
How to Build a Subscription Box With Stamplay,Alessandro Oliveri,Web Development,https://code.tutsplus.com/tutorials/how-to-build-a-subscription-box-with-stamplay--cms-24808,Envato Tuts+
Using Variables and Data in Scratch,Rachel McCollin,Scratch,https://code.tutsplus.com/tutorials/using-variables-and-data-in-scratch--cms-24230,Envato Tuts+
The Beginners Guide to WooCommerce: An Introduction to Reports,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/the-beginners-guide-to-woocommerce-an-introduction-to-reports--cms-22876,Envato Tuts+
How to Use FontAwesome in an Android App,Gianluca Segato,Android,https://code.tutsplus.com/tutorials/how-to-use-fontawesome-in-an-android-app--cms-24167,Envato Tuts+
"Working With Control, Sensing and Operators in Scratch",Rachel McCollin,Scratch,https://code.tutsplus.com/tutorials/working-with-control-sensing-and-operators-in-scratch--cms-24228,Envato Tuts+
Business Skills for Freelance Developers,Rachel McCollin,Careers,https://business.tutsplus.com/articles/business-skills-for-freelance-developers--cms-24816,Envato Tuts+
"WP_Query Arguments: Posts, Pages and Post Types",Rachel McCollin,WordPress,https://code.tutsplus.com/tutorials/wp_query-arguments-posts-pages-and-post-types--cms-23164,Envato Tuts+
"A Fast, Accurate Way to Test Internet Explorer on iOS, Mac OS X, and Android",Rey Bango,iOS,https://code.tutsplus.com/tutorials/a-fast-accurate-way-to-test-internet-explorer-on-ios-mac-os-x-and-android--cms-24192,Envato Tuts+
Using Tools for Quality WordPress Development,Tom McFarlin,WordPress,https://code.tutsplus.com/tutorials/using-tools-for-quality-wordpress-development--cms-24809,Envato Tuts+
The Beginners Guide to WooCommerce: Adding Coupons Usage Limits,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/the-beginners-guide-to-woocommerce-adding-coupons-usage-limits--cms-22856,Envato Tuts+
When to Use Bootstrap for Your WordPress Theme (And When Not To),Rachel McCollin,WordPress,https://code.tutsplus.com/tutorials/when-to-use-bootstrap-for-your-wordpress-theme-and-when-not-to--cms-23561,Envato Tuts+
Dependency Injection on Android With RoboGuice,Ashraff Hathibelagal,Android,https://code.tutsplus.com/tutorials/dependency-injection-on-android-with-roboguice--cms-24827,Envato Tuts+
"Working With Motion, Looks and Sound in Scratch",Rachel McCollin,Scratch,https://code.tutsplus.com/tutorials/working-with-motion-looks-and-sound-in-scratch--cms-24224,Envato Tuts+
WooCommerce for Beginners: Adding Coupons—Usage Restriction Part 3,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/woocommerce-for-beginners-adding-coupons-usage-restriction-part-3--cms-22833,Envato Tuts+
Creating Your First Script in Scratch,Rachel McCollin,Scratch,https://code.tutsplus.com/tutorials/creating-your-first-script-in-scratch--cms-24218,Envato Tuts+
New Course: Connect the Web With WebSockets,Andrew Blackman,JavaScript,https://code.tutsplus.com/articles/new-course-connect-the-web-with-websockets--cms-24868,Envato Tuts+
Data Structures With JavaScript: Singly-Linked List and Doubly-Linked List,Cho S. Kim,JavaScript,https://code.tutsplus.com/articles/data-structures-with-javascript-singly-linked-list-and-doubly-linked-list--cms-23392,Envato Tuts+
Getting Started With HealthKit: Part 2,Lukas Petr,HealthKit,https://code.tutsplus.com/tutorials/getting-started-with-healthkit-part-2--cms-24484,Envato Tuts+
Introduction to Blocks in Scratch,Rachel McCollin,Scratch,https://code.tutsplus.com/tutorials/introduction-to-blocks-in-scratch--cms-24180,Envato Tuts+
Mastering WP_Query: Properties and Methods,Barış Ünver,WordPress,https://code.tutsplus.com/tutorials/mastering-wp_query-properties-and-methods--cms-23162,Envato Tuts+
Build a Real-Time Chat Application With Modulus and Spring Boot,Hüseyin Babal,Java,https://code.tutsplus.com/tutorials/build-a-real-time-chat-application-with-modulus-and-spring-boot--cms-22513,Envato Tuts+
WooCommerce for Beginners: Adding Coupons—Usage Restriction Part 2  ,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/woocommerce-for-beginners-adding-coupons-usage-restriction-part-2--cms-22823,Envato Tuts+
Getting Started With HealthKit: Part 1,Lukas Petr,HealthKit,https://code.tutsplus.com/tutorials/getting-started-with-healthkit-part-1--cms-24477,Envato Tuts+
Creating Backdrops and Sprites in Scratch,Rachel McCollin,Scratch,https://code.tutsplus.com/tutorials/creating-backdrops-and-sprites-in-scratch--cms-24121,Envato Tuts+
Mastering WP_Query: Actions and Filters,Barış Ünver,WordPress,https://code.tutsplus.com/tutorials/mastering-wp_query-actions-and-filters--cms-23112,Envato Tuts+
Better Cross-Platform Development: Highlights From the Microsoft Tutorial Series,Andrew Blackman,Microsoft,https://code.tutsplus.com/articles/better-cross-platform-development-highlights-from-the-microsoft-tutorial-series--cms-24807,Envato Tuts+
WooCommerce for Beginners: Adding Coupons—Usage Restriction Part 1  ,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/woocommerce-for-beginners-adding-coupons-usage-restriction-part-1--cms-22795,Envato Tuts+
How to Activate Plugins & Themes Upon WordPress Installation,Barış Ünver,WordPress,https://code.tutsplus.com/tutorials/how-to-activate-plugins-themes-upon-wordpress-installation--cms-23551,Envato Tuts+
Design Tips for Material Design,Sven Lenaerts,Material Design,https://code.tutsplus.com/tutorials/design-tips-for-material-design--cms-22515,Envato Tuts+
Simplify Android Development Using manifoldJS With Crosswalk,Jeff Burtoft,ManifoldJS,https://code.tutsplus.com/tutorials/simplify-android-development-using-manifoldjs-with-crosswalk--cms-24790,Envato Tuts+
10 Common Web Developer Mistakes,J. Michael Palermo IV,Web Development,https://code.tutsplus.com/articles/10-common-web-developer-mistakes--cms-24791,Envato Tuts+
WooCommerce for Beginners: Adding Coupons—General Settings Part 2,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/woocommerce-for-beginners-adding-coupons-general-settings-part-2--cms-22793,Envato Tuts+
GetUserMedia: Using the Media Capture and Streams API,David Voyles,Web Development,https://code.tutsplus.com/tutorials/getusermedia-using-the-media-capture-and-streams-api--cms-24784,Envato Tuts+
New Course: Develop Apps for Android Wear,Andrew Blackman,Android,https://code.tutsplus.com/articles/new-course-develop-apps-for-android-wear--cms-24813,Envato Tuts+
Introduction to Scratch,Rachel McCollin,Scratch,https://code.tutsplus.com/tutorials/introduction-to-scratch--cms-23855,Envato Tuts+
Data Structures With JavaScript: Stack and Queue,Cho S. Kim,JavaScript,https://code.tutsplus.com/articles/data-structures-with-javascript-stack-and-queue--cms-23348,Envato Tuts+
Google Play Services: Using the Nearby Connections API,Paul Trebilcox-Ruiz,Android SDK,https://code.tutsplus.com/tutorials/google-play-services-using-the-nearby-connections-api--cms-24534,Envato Tuts+
An Introduction to Ruby's JSON Library,José Mota,Ruby,https://code.tutsplus.com/tutorials/an-introduction-to-rubys-json-library--cms-24771,Envato Tuts+
Quick Tip: Accept Multiple Vouchers in OpenCart 2.0,Zaman Riaz,OpenCart,https://code.tutsplus.com/articles/quick-tip-accept-multiple-vouchers-in-opencart-20--cms-24405,Envato Tuts+
Mastering WP_Query: Related Functions,Barış Ünver,WordPress,https://code.tutsplus.com/tutorials/mastering-wp_query-related-functions--cms-22951,Envato Tuts+
Quiz: Are You Ready to Get Started With Django?,Adam Brown,Quiz,https://code.tutsplus.com/articles/quiz-are-you-ready-to-get-started-with-django--cms-24714,Envato Tuts+
Build a Real-Time Chat Application With Modulus and Python,Hüseyin Babal,Python,https://code.tutsplus.com/tutorials/build-a-real-time-chat-application-with-modulus-and-python--cms-24462,Envato Tuts+
WooCommerce for Beginners: Adding Coupons—General Settings Part 1,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/woocommerce-for-beginners-adding-coupons-general-settings-part-1--cms-22766,Envato Tuts+
An Introduction to GameplayKit: Part 3,Davis Allie,Xcode,https://code.tutsplus.com/tutorials/an-introduction-to-gameplaykit-part-3--cms-24611,Envato Tuts+
Mastering WP_Query: Using the Loop,Rachel McCollin,WordPress,https://code.tutsplus.com/tutorials/mastering-wp_query-using-the-loop--cms-23031,Envato Tuts+
Google I/O 2015 Through My Eyes: Part 2, Bhanu Chaudhary,Web Development,https://code.tutsplus.com/articles/google-io-2015-through-my-eyes-part-2--cms-24399,Envato Tuts+
Take Your Ruby Skills to the Next Level With Our New Course Bundle,Andrew Blackman,Ruby,https://code.tutsplus.com/articles/take-your-ruby-skills-to-the-next-level-with-our-new-course-bundle--cms-24768,Envato Tuts+
Out-of-the-Box WordPress: Bundling With Themes & Plugins and wp-config Tweaks,Barış Ünver,WordPress,https://code.tutsplus.com/tutorials/out-of-the-box-wordpress-bundling-with-themes-plugins-and-wp-config-tweaks--cms-23516,Envato Tuts+
The Beginners Guide to WooCommerce: Managing Coupons ,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/the-beginners-guide-to-woocommerce-managing-coupons--cms-22762,Envato Tuts+
Build an MP3 Player With AV Foundation,James Tyner,iOS,https://code.tutsplus.com/tutorials/build-an-mp3-player-with-av-foundation--cms-24482,Envato Tuts+
New Course: Easy Node.js Development Environment With Vagrant,Andrew Blackman,DevOps,https://code.tutsplus.com/articles/new-course-easy-nodejs-development-environment-with-vagrant--cms-24774,Envato Tuts+
The Beginners Guide to WooCommerce: Adding a New Order Part 3,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/the-beginners-guide-to-woocommerce-adding-a-new-order-part-3--cms-22692,Envato Tuts+
Mastering WP_Query: An Introduction,Rachel McCollin,WordPress,https://code.tutsplus.com/tutorials/mastering-wp_query-an-introduction--cms-23023,Envato Tuts+
Data Structures With JavaScript: What's a Data Structure?,Cho S. Kim,JavaScript,https://code.tutsplus.com/tutorials/data-structures-with-javascript-whats-a-data-structure--cms-23347,Envato Tuts+
Quiz: Are You Ready to Unleash the Power of WooCommerce?,Adam Brown,Quiz,https://code.tutsplus.com/articles/quiz-are-you-ready-to-unleash-the-power-of-woocommerce--cms-24765,Envato Tuts+
Render an SVG Globe,Kelvin Song,Python,https://code.tutsplus.com/tutorials/render-an-svg-globe--cms-24275,Envato Tuts+
Creating and Publishing an Android Library,Ashraff Hathibelagal,Android,https://code.tutsplus.com/tutorials/creating-and-publishing-an-android-library--cms-24582,Envato Tuts+
Google I/O 2015 Through My Eyes: Part 1, Bhanu Chaudhary,Web Development,https://code.tutsplus.com/articles/google-io-2015-through-my-eyes-part-1--cms-24282,Envato Tuts+
Get Started Building Your Blog With Parse.js: Refactor,Samantha Zhang,Web Development,https://code.tutsplus.com/tutorials/get-started-building-your-blog-with-parsejs-refactor--cms-24208,Envato Tuts+
Build a Real-Time Chat Application With Modulus and Laravel 5,Hüseyin Babal,PHP,https://code.tutsplus.com/tutorials/build-a-real-time-chat-application-with-modulus-and-laravel-5--cms-24284,Envato Tuts+
The Beginners Guide to WooCommerce: Adding a New Order Part 2,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/the-beginners-guide-to-woocommerce-adding-a-new-order-part-2--cms-22676,Envato Tuts+
Introduction to ProcessWire,Bilal Shaheen,CMS,https://code.tutsplus.com/articles/introduction-to-processwire--cms-22624,Envato Tuts+
An Introduction to GameplayKit: Part 2,Davis Allie,Xcode,https://code.tutsplus.com/tutorials/an-introduction-to-gameplaykit-part-2--cms-24528,Envato Tuts+
Building With the Twitter API: Managing Lists,Jeff Reifman,PHP,https://code.tutsplus.com/tutorials/building-with-the-twitter-api-managing-lists--cms-22955,Envato Tuts+
5 Things to Consider Before Becoming a Freelance Web Professional,Rachel McCollin,Freelance,https://business.tutsplus.com/articles/5-things-to-consider-before-becoming-a-freelance-web-professional--cms-24667,Envato Tuts+
Building a Note-Taking SAAS Using ASP.NET MVC 5,Pedro Alonso,Web Development,https://code.tutsplus.com/tutorials/building-a-note-taking-saas-using-aspnet-mvc-5--cms-22922,Envato Tuts+
The Beginners Guide to WooCommerce: Adding a New Order Part 1,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/the-beginners-guide-to-woocommerce-adding-a-new-order-part-1--cms-22670,Envato Tuts+
